AIANHH,STATE,COUNTY,COUSUBCE,RT,CODE,POP,VAPOP,VACIT,VACLANG,VACLEP,ILLIT,CILLIT,LEPPCT,ILLRAT,FENG5I,FENG10I,NAME1,STABRV,NAME21,RACEGP
6730,02,188,000,3,,335,160,160,120,60,4,4,3750,667,,,Northwest Arctic Borough,AK,Kiana ANVSA,AIAN
6730,02,188,000,4,040,325,160,160,120,60,4,4,3750,667,P,,Northwest Arctic Borough,AK,Kiana ANVSA,ESKIMO
6750,00,000,000,3,,680,370,370,365,175,25,25,4730,1429,,,Kipnuk ANVSA,,,AIAN
6750,00,000,000,4,040,645,365,365,355,170,25,25,4595,1471,*,,Kipnuk ANVSA,,,ESKIMO
6750,02,050,000,3,,680,370,370,365,175,25,25,4730,1429,,,Bethel Census Area,AK,Kipnuk ANVSA,AIAN
6750,02,050,000,4,040,645,365,365,355,170,25,25,4595,1471,P,,Bethel Census Area,AK,Kipnuk ANVSA,ESKIMO
6810,00,000,000,3,,405,250,250,220,35,15,30,1400,4286,,,Kongiganak ANVSA,,,AIAN
6810,00,000,000,4,001,255,200,200,180,35,15,30,1400,4286,*,,Kongiganak ANVSA,,,AIAN CHECK BOX
6810,02,050,000,3,,405,250,250,220,35,15,30,1400,4286,,,Bethel Census Area,AK,Kongiganak ANVSA,AIAN
6810,02,050,000,4,001,255,200,200,180,35,15,30,1400,4286,P,,Bethel Census Area,AK,Kongiganak ANVSA,AIAN CHECK BOX
6815,00,000,000,3,,585,295,295,145,45,10,25,1525,2222,,,Kotlik ANVSA,,,AIAN
6815,00,000,000,4,040,585,295,295,145,45,10,25,1525,2222,*,,Kotlik ANVSA,,,ESKIMO
6815,02,270,000,3,,585,295,295,145,45,10,25,1525,2222,,,Wade Hampton Census Area,AK,Kotlik ANVSA,AIAN
6815,02,270,000,4,040,585,295,295,145,45,10,25,1525,2222,P,,Wade Hampton Census Area,AK,Kotlik ANVSA,ESKIMO
6820,00,000,000,3,,2360,1300,1300,550,160,15,45,1231,938,,,Kotzebue ANVSA,,,AIAN
6820,00,000,000,4,040,1910,1050,1050,455,125,15,40,962,1200,*,,Kotzebue ANVSA,,,ESKIMO
6820,02,188,000,3,,2360,1300,1300,550,160,15,45,1231,938,,,Northwest Arctic Borough,AK,Kotzebue ANVSA,AIAN
6820,02,188,000,4,040,1910,1050,1050,455,125,15,40,962,1200,P,,Northwest Arctic Borough,AK,Kotzebue ANVSA,ESKIMO
6835,00,000,000,3,,715,350,350,320,105,30,35,3000,2857,,,Kwethluk ANVSA,,,AIAN
6835,00,000,000,4,040,600,290,290,265,90,25,30,2571,2778,*,,Kwethluk ANVSA,,,ESKIMO
6835,02,050,000,3,,715,350,350,320,105,30,35,3000,2857,,,Bethel Census Area,AK,Kwethluk ANVSA,AIAN
6835,02,050,000,4,040,600,290,290,265,90,25,30,2571,2778,P,,Bethel Census Area,AK,Kwethluk ANVSA,ESKIMO
6840,00,000,000,3,,305,165,165,160,95,15,15,5758,1579,,,Kwigillingok ANVSA,,,AIAN
6840,00,000,000,4,037,,,,,,,,,,*,,Kwigillingok ANVSA,,,OTHER AMERICAN INDIAN TRIBES
6840,00,000,000,4,040,225,125,125,125,65,10,15,3939,1538,*,,Kwigillingok ANVSA,,,ESKIMO
6840,02,050,000,3,,305,165,165,160,95,15,15,5758,1579,,,Bethel Census Area,AK,Kwigillingok ANVSA,AIAN
6840,02,050,000,4,037,,,,,,,,,,P,,Bethel Census Area,AK,Kwigillingok ANVSA,OTHER AMERICAN INDIAN TRIBES
6840,02,050,000,4,040,225,125,125,125,65,10,15,3939,1538,P,,Bethel Census Area,AK,Kwigillingok ANVSA,ESKIMO
6845,00,000,000,3,,530,330,330,325,200,45,45,6061,2250,,,Kwinhagak ANVSA,,,AIAN
6845,00,000,000,4,001,475,290,290,285,175,35,35,5303,2000,*,,Kwinhagak ANVSA,,,AIAN CHECK BOX
6845,02,050,000,3,,530,330,330,325,200,45,45,6061,2250,,,Bethel Census Area,AK,Kwinhagak ANVSA,AIAN
6845,02,050,000,4,001,475,290,290,285,175,35,35,5303,2000,P,,Bethel Census Area,AK,Kwinhagak ANVSA,AIAN CHECK BOX
6890,00,000,000,3,,245,140,140,75,15,15,25,1071,10000,,,Lower Kalskag ANVSA,,,AIAN
6890,00,000,000,4,001,215,120,120,65,10,10,20,714,10000,*,,Lower Kalskag ANVSA,,,AIAN CHECK BOX
6890,02,050,000,3,,245,140,140,75,15,15,25,1071,10000,,,Bethel Census Area,AK,Lower Kalskag ANVSA,AIAN
6890,02,050,000,4,001,215,120,120,65,10,10,20,714,10000,P,,Bethel Census Area,AK,Lower Kalskag ANVSA,AIAN CHECK BOX
6905,00,000,000,3,,390,225,225,210,65,35,45,2889,5385,,,Manokotak ANVSA,,,AIAN
6905,00,000,000,4,037,,,,,,,,,,*,,Manokotak ANVSA,,,OTHER AMERICAN INDIAN TRIBES
6905,00,000,000,4,040,,,,,,,,,,*,,Manokotak ANVSA,,,ESKIMO
6905,00,000,000,4,042,,,,,,,,,,*,,Manokotak ANVSA,,,OTHER ALASKA NATIVE GROUP
6905,02,070,000,3,,390,225,225,210,65,35,45,2889,5385,,,Dillingham Census Area,AK,Manokotak ANVSA,AIAN
6905,02,070,000,4,037,,,,,,,,,,P,,Dillingham Census Area,AK,Manokotak ANVSA,OTHER AMERICAN INDIAN TRIBES
6905,02,070,000,4,040,,,,,,,,,,P,,Dillingham Census Area,AK,Manokotak ANVSA,ESKIMO
6905,02,070,000,4,042,,,,,,,,,,P,,Dillingham Census Area,AK,Manokotak ANVSA,OTHER ALASKA NATIVE GROUP
6910,00,000,000,3,,345,180,180,80,30,15,15,1667,5000,,,Marshall ANVSA,,,AIAN
6910,00,000,000,4,040,315,170,170,80,30,15,15,1667,5000,*,,Marshall ANVSA,,,ESKIMO
6910,02,270,000,3,,345,180,180,80,30,15,15,1667,5000,,,Wade Hampton Census Area,AK,Marshall ANVSA,AIAN
6910,02,270,000,4,040,315,170,170,80,30,15,15,1667,5000,P,,Wade Hampton Census Area,AK,Marshall ANVSA,ESKIMO
6935,00,000,000,3,,185,120,120,90,20,15,20,1667,7500,,,Mekoryuk ANVSA,,,AIAN
6935,00,000,000,4,040,180,120,120,90,20,15,20,1667,7500,*,,Mekoryuk ANVSA,,,ESKIMO
6935,02,050,000,3,,185,120,120,90,20,15,20,1667,7500,,,Bethel Census Area,AK,Mekoryuk ANVSA,AIAN
6935,02,050,000,4,040,180,120,120,90,20,15,20,1667,7500,P,,Bethel Census Area,AK,Mekoryuk ANVSA,ESKIMO
6975,00,000,000,3,,670,355,355,110,65,25,35,1831,3846,,,Mountain Village ANVSA,,,AIAN
6975,00,000,000,4,040,635,340,340,110,65,25,35,1831,3846,*,,Mountain Village ANVSA,,,ESKIMO
6975,02,270,000,3,,670,355,355,110,65,25,35,1831,3846,,,Wade Hampton Census Area,AK,Mountain Village ANVSA,AIAN
6975,02,270,000,4,040,635,340,340,110,65,25,35,1831,3846,P,,Wade Hampton Census Area,AK,Mountain Village ANVSA,ESKIMO
7010,00,000,000,3,,310,185,185,180,60,4,15,3243,667,,,Napakiak ANVSA,,,AIAN
7010,00,000,000,4,040,280,165,165,165,50,4,15,2703,800,*,,Napakiak ANVSA,,,ESKIMO
7010,02,050,000,3,,310,185,185,180,60,4,15,3243,667,,,Bethel Census Area,AK,Napakiak ANVSA,AIAN
7010,02,050,000,4,040,280,165,165,165,50,4,15,2703,800,P,,Bethel Census Area,AK,Napakiak ANVSA,ESKIMO
7020,00,000,000,3,,430,245,245,230,115,25,25,4694,2174,,,Napaskiak ANVSA,,,AIAN
7020,00,000,000,4,040,415,235,235,220,110,25,25,4490,2273,*,,Napaskiak ANVSA,,,ESKIMO
7020,02,050,000,3,,430,245,245,230,115,25,25,4694,2174,,,Bethel Census Area,AK,Napaskiak ANVSA,AIAN
7020,02,050,000,4,040,415,235,235,220,110,25,25,4490,2273,P,,Bethel Census Area,AK,Napaskiak ANVSA,ESKIMO
7035,00,000,000,3,,,,,,,,,,,,,Newhalen ANVSA,,,AIAN
7035,00,000,000,4,038,,,,,,,,,,*,,Newhalen ANVSA,,,ALASKAN ATHABASCAN
7035,00,000,000,4,040,,,,,,,,,,*,,Newhalen ANVSA,,,ESKIMO
7035,02,164,000,3,,,,,,,,,,,,,Lake and Peninsula Borough,AK,Newhalen ANVSA,AIAN
7035,02,164,000,4,038,,,,,,,,,,P,,Lake and Peninsula Borough,AK,Newhalen ANVSA,ALASKAN ATHABASCAN
7035,02,164,000,4,040,,,,,,,,,,P,,Lake and Peninsula Borough,AK,Newhalen ANVSA,ESKIMO
7040,00,000,000,3,,,,,,,,,,,,,New Koliganek ANVSA,,,AIAN
7040,00,000,000,4,040,,,,,,,,,,*,,New Koliganek ANVSA,,,ESKIMO
7040,02,070,000,3,,,,,,,,,,,,,Dillingham Census Area,AK,New Koliganek ANVSA,AIAN
7040,02,070,000,4,040,,,,,,,,,,P,,Dillingham Census Area,AK,New Koliganek ANVSA,ESKIMO
7050,00,000,000,3,,450,265,265,155,50,25,30,1887,5000,,,New Stuyahok ANVSA,,,AIAN
7050,00,000,000,4,040,435,255,255,155,50,25,30,1887,5000,*,,New Stuyahok ANVSA,,,ESKIMO
7050,02,070,000,3,,450,265,265,155,50,25,30,1887,5000,,,Dillingham Census Area,AK,New Stuyahok ANVSA,AIAN
7050,02,070,000,4,040,435,255,255,155,50,25,30,1887,5000,P,,Dillingham Census Area,AK,New Stuyahok ANVSA,ESKIMO
7055,00,000,000,3,,350,180,180,165,100,20,25,5556,2000,,,Newtok ANVSA,,,AIAN
7055,00,000,000,4,040,345,175,175,165,95,15,25,5278,1579,*,,Newtok ANVSA,,,ESKIMO
7055,02,050,000,3,,350,180,180,165,100,20,25,5556,2000,,,Bethel Census Area,AK,Newtok ANVSA,AIAN
7055,02,050,000,4,040,345,175,175,165,95,15,25,5278,1579,P,,Bethel Census Area,AK,Newtok ANVSA,ESKIMO
7065,00,000,000,3,,230,125,125,120,85,20,20,6800,2353,,,Nightmute ANVSA,,,AIAN
7065,00,000,000,4,040,,,,,,,,,,*,,Nightmute ANVSA,,,ESKIMO
7065,02,050,000,3,,230,125,125,120,85,20,20,6800,2353,,,Bethel Census Area,AK,Nightmute ANVSA,AIAN
7065,02,050,000,4,040,,,,,,,,,,P,,Bethel Census Area,AK,Nightmute ANVSA,ESKIMO
7070,00,000,000,3,,,,,,,,,,,,,Nikolai ANVSA,,,AIAN
7070,00,000,000,4,038,,,,,,,,,,*,,Nikolai ANVSA,,,ALASKAN ATHABASCAN
7070,00,000,000,4,040,,,,,,,,,,*,,Nikolai ANVSA,,,ESKIMO
7070,02,290,000,3,,,,,,,,,,,,,Yukon-Koyukuk Census Area,AK,Nikolai ANVSA,AIAN
7070,02,290,000,4,038,,,,,,,,,,P,,Yukon-Koyukuk Census Area,AK,Nikolai ANVSA,ALASKAN ATHABASCAN
7070,02,290,000,4,040,,,,,,,,,,P,,Yukon-Koyukuk Census Area,AK,Nikolai ANVSA,ESKIMO
7075,00,000,000,3,,,,,,,,,,,,,Nikolski ANVSA,,,AIAN
7075,00,000,000,4,039,,,,,,,,,,*,,Nikolski ANVSA,,,ALEUT
7075,02,016,000,3,,,,,,,,,,,,,Aleutians West Census Area,AK,Nikolski ANVSA,AIAN
7075,02,016,000,4,039,,,,,,,,,,P,,Aleutians West Census Area,AK,Nikolski ANVSA,ALEUT
7085,00,000,000,3,,405,225,225,100,15,4,4,667,2667,,,Noatak ANVSA,,,AIAN
7085,00,000,000,4,040,400,220,220,100,15,4,4,667,2667,*,,Noatak ANVSA,,,ESKIMO
7085,02,188,000,3,,405,225,225,100,15,4,4,667,2667,,,Northwest Arctic Borough,AK,Noatak ANVSA,AIAN
7085,02,188,000,4,040,400,220,220,100,15,4,4,667,2667,P,,Northwest Arctic Borough,AK,Noatak ANVSA,ESKIMO
7110,00,000,000,3,,650,385,385,270,35,4,15,909,1143,,,Noorvik ANVSA,,,AIAN
7110,00,000,000,4,040,630,370,370,265,35,4,15,909,1143,*,,Noorvik ANVSA,,,ESKIMO
7110,02,188,000,3,,650,385,385,270,35,4,15,909,1143,,,Northwest Arctic Borough,AK,Noorvik ANVSA,AIAN
7110,02,188,000,4,040,630,370,370,265,35,4,15,909,1143,P,,Northwest Arctic Borough,AK,Noorvik ANVSA,ESKIMO
7115,00,000,000,3,,,,,,,,,,,,,Northway ANVSA,,,AIAN
7115,00,000,000,4,038,,,,,,,,,,*,,Northway ANVSA,,,ALASKAN ATHABASCAN
7115,02,240,000,3,,,,,,,,,,,,,Southeast Fairbanks Census Area,AK,Northway ANVSA,AIAN
7115,02,240,000,4,038,,,,,,,,,,P,,Southeast Fairbanks Census Area,AK,Northway ANVSA,ALASKAN ATHABASCAN
7125,00,000,000,3,,385,215,210,170,25,20,25,1190,8000,,,Nuiqsut ANVSA,,,AIAN
7125,00,000,000,4,040,375,205,205,170,25,20,25,1190,8000,*,,Nuiqsut ANVSA,,,ESKIMO
7125,02,185,000,3,,385,215,210,170,25,20,25,1190,8000,,,North Slope Borough,AK,Nuiqsut ANVSA,AIAN
7125,02,185,000,4,040,375,205,205,170,25,20,25,1190,8000,P,,North Slope Borough,AK,Nuiqsut ANVSA,ESKIMO
7133,00,000,000,3,,,,,,,,,,,,,Nunam Iqua ANVSA,,,AIAN
7133,00,000,000,4,001,,,,,,,,,,*,,Nunam Iqua ANVSA,,,AIAN CHECK BOX
7133,00,000,000,4,040,,,,,,,,,,*,,Nunam Iqua ANVSA,,,ESKIMO
7133,02,270,000,3,,,,,,,,,,,,,Wade Hampton Census Area,AK,Nunam Iqua ANVSA,AIAN
7133,02,270,000,4,001,,,,,,,,,,P,,Wade Hampton Census Area,AK,Nunam Iqua ANVSA,AIAN CHECK BOX
7133,02,270,000,4,040,,,,,,,,,,P,,Wade Hampton Census Area,AK,Nunam Iqua ANVSA,ESKIMO
7135,00,000,000,3,,425,240,240,235,105,15,15,4375,1429,,,Nunapitchuk ANVSA,,,AIAN
7135,00,000,000,4,040,410,235,235,230,105,15,15,4375,1429,*,,Nunapitchuk ANVSA,,,ESKIMO
7135,02,050,000,3,,425,240,240,235,105,15,15,4375,1429,,,Bethel Census Area,AK,Nunapitchuk ANVSA,AIAN
7135,02,050,000,4,040,410,235,235,230,105,15,15,4375,1429,P,,Bethel Census Area,AK,Nunapitchuk ANVSA,ESKIMO
7175,00,000,000,3,,,,,,,,,,,,,Oscarville ANVSA,,,AIAN
7175,00,000,000,4,040,,,,,,,,,,*,,Oscarville ANVSA,,,ESKIMO
7175,02,050,000,3,,,,,,,,,,,,,Bethel Census Area,AK,Oscarville ANVSA,AIAN
7175,02,050,000,4,040,,,,,,,,,,P,,Bethel Census Area,AK,Oscarville ANVSA,ESKIMO
7230,00,000,000,3,,535,270,270,170,65,30,40,2407,4615,,,Pilot Station ANVSA,,,AIAN
7230,00,000,000,4,040,525,270,270,170,65,30,40,2407,4615,*,,Pilot Station ANVSA,,,ESKIMO
7230,02,270,000,3,,535,270,270,170,65,30,40,2407,4615,,,Wade Hampton Census Area,AK,Pilot Station ANVSA,AIAN
7230,02,270,000,4,040,525,270,270,170,65,30,40,2407,4615,P,,Wade Hampton Census Area,AK,Pilot Station ANVSA,ESKIMO
7235,00,000,000,3,,,,,,,,,,,,,Pitkas Point ANVSA,,,AIAN
7235,00,000,000,4,040,,,,,,,,,,*,,Pitkas Point ANVSA,,,ESKIMO
7235,02,270,000,3,,,,,,,,,,,,,Wade Hampton Census Area,AK,Pitkas Point ANVSA,AIAN
7235,02,270,000,4,040,,,,,,,,,,P,,Wade Hampton Census Area,AK,Pitkas Point ANVSA,ESKIMO
7245,00,000,000,3,,,,,,,,,,,,,Platinum ANVSA,,,AIAN
7245,00,000,000,4,040,,,,,,,,,,*,,Platinum ANVSA,,,ESKIMO
7245,02,050,000,3,,,,,,,,,,,,,Bethel Census Area,AK,Platinum ANVSA,AIAN
7245,02,050,000,4,040,,,,,,,,,,P,,Bethel Census Area,AK,Platinum ANVSA,ESKIMO
7250,00,000,000,3,,670,370,370,165,65,10,20,1757,1538,,,Point Hope ANVSA,,,AIAN
7250,00,000,000,4,040,625,345,345,150,65,10,20,1757,1538,*,,Point Hope ANVSA,,,ESKIMO
7250,02,185,000,3,,670,370,370,165,65,10,20,1757,1538,,,North Slope Borough,AK,Point Hope ANVSA,AIAN
7250,02,185,000,4,040,625,345,345,150,65,10,20,1757,1538,P,,North Slope Borough,AK,Point Hope ANVSA,ESKIMO
7265,00,000,000,3,,,,,,,,,,,,,Port Graham ANVSA,,,AIAN
7265,00,000,000,4,001,,,,,,,,,,*,,Port Graham ANVSA,,,AIAN CHECK BOX
7265,00,000,000,4,039,,,,,,,,,,*,,Port Graham ANVSA,,,ALEUT
7265,02,122,000,3,,,,,,,,,,,,,Kenai Peninsula Borough,AK,Port Graham ANVSA,AIAN
7265,02,122,000,4,001,,,,,,,,,,P,,Kenai Peninsula Borough,AK,Port Graham ANVSA,AIAN CHECK BOX
7265,02,122,000,4,039,,,,,,,,,,P,,Kenai Peninsula Borough,AK,Port Graham ANVSA,ALEUT
7270,00,000,000,3,,,,,,,,,,,,,Port Heiden ANVSA,,,AIAN
7270,00,000,000,4,039,,,,,,,,,,*,,Port Heiden ANVSA,,,ALEUT
7270,02,164,000,3,,,,,,,,,,,,,Lake and Peninsula Borough,AK,Port Heiden ANVSA,AIAN
7270,02,164,000,4,039,,,,,,,,,,P,,Lake and Peninsula Borough,AK,Port Heiden ANVSA,ALEUT
7315,00,000,000,3,,245,135,135,85,20,15,20,1481,7500,,,Russian Mission ANVSA,,,AIAN
7315,00,000,000,4,040,235,135,135,85,20,15,20,1481,7500,*,,Russian Mission ANVSA,,,ESKIMO
7315,02,270,000,3,,245,135,135,85,20,15,20,1481,7500,,,Wade Hampton Census Area,AK,Russian Mission ANVSA,AIAN
7315,02,270,000,4,040,235,135,135,85,20,15,20,1481,7500,P,,Wade Hampton Census Area,AK,Russian Mission ANVSA,ESKIMO
7390,00,000,000,3,,515,335,335,130,40,4,4,1194,1000,,,St. Paul ANVSA,,,AIAN
7390,00,000,000,4,039,465,295,295,130,40,4,4,1194,1000,*,,St. Paul ANVSA,,,ALEUT
7390,02,016,000,3,,515,335,335,130,40,4,4,1194,1000,,,Aleutians West Census Area,AK,St. Paul ANVSA,AIAN
7390,02,016,000,4,039,465,295,295,130,40,4,4,1194,1000,P,,Aleutians West Census Area,AK,St. Paul ANVSA,ALEUT
7425,00,000,000,3,,425,220,220,180,50,10,15,2273,2000,,,Scammon Bay ANVSA,,,AIAN
7425,00,000,000,4,001,310,165,165,140,45,10,15,2045,2222,*,,Scammon Bay ANVSA,,,AIAN CHECK BOX
7425,02,270,000,3,,425,220,220,180,50,10,15,2273,2000,,,Wade Hampton Census Area,AK,Scammon Bay ANVSA,AIAN
7425,02,270,000,4,001,310,165,165,140,45,10,15,2045,2222,P,,Wade Hampton Census Area,AK,Scammon Bay ANVSA,AIAN CHECK BOX
7430,00,000,000,3,,735,375,375,330,110,10,25,2933,909,,,Selawik ANVSA,,,AIAN
7430,00,000,000,4,042,435,205,205,185,80,4,15,2133,500,*,,Selawik ANVSA,,,OTHER ALASKA NATIVE GROUP
7430,02,188,000,3,,735,375,375,330,110,10,25,2933,909,,,Northwest Arctic Borough,AK,Selawik ANVSA,AIAN
7430,02,188,000,4,042,435,205,205,185,80,4,15,2133,500,P,,Northwest Arctic Borough,AK,Selawik ANVSA,OTHER ALASKA NATIVE GROUP
7465,00,000,000,3,,525,315,315,120,40,10,10,1270,2500,,,Shishmaref ANVSA,,,AIAN
7465,00,000,000,4,040,480,290,290,105,40,4,4,1270,1000,*,,Shishmaref ANVSA,,,ESKIMO
7465,02,180,000,3,,525,315,315,120,40,10,10,1270,2500,,,Nome Census Area,AK,Shishmaref ANVSA,AIAN
7465,02,180,000,4,040,480,290,290,105,40,4,4,1270,1000,P,,Nome Census Area,AK,Shishmaref ANVSA,ESKIMO
7470,00,000,000,3,,275,140,140,125,65,20,20,4643,3077,,,Shungnak ANVSA,,,AIAN
7470,00,000,000,4,040,265,135,135,120,60,20,20,4286,3333,*,,Shungnak ANVSA,,,ESKIMO
7470,02,188,000,3,,275,140,140,125,65,20,20,4643,3077,,,Northwest Arctic Borough,AK,Shungnak ANVSA,AIAN
7470,02,188,000,4,040,265,135,135,120,60,20,20,4286,3333,P,,Northwest Arctic Borough,AK,Shungnak ANVSA,ESKIMO
7495,00,000,000,3,,,,,,,,,,,,,Sleetmute ANVSA,,,AIAN
7495,00,000,000,4,001,,,,,,,,,,*,,Sleetmute ANVSA,,,AIAN CHECK BOX
7495,02,050,000,3,,,,,,,,,,,,,Bethel Census Area,AK,Sleetmute ANVSA,AIAN
7495,02,050,000,4,001,,,,,,,,,,P,,Bethel Census Area,AK,Sleetmute ANVSA,AIAN CHECK BOX
7510,00,000,000,3,,545,285,285,75,20,4,15,702,2000,,,Stebbins ANVSA,,,AIAN
7510,00,000,000,4,040,515,280,280,75,20,4,15,702,2000,*,,Stebbins ANVSA,,,ESKIMO
7510,02,180,000,3,,545,285,285,75,20,4,15,702,2000,,,Nome Census Area,AK,Stebbins ANVSA,AIAN
7510,02,180,000,4,040,515,280,280,75,20,4,15,702,2000,P,,Nome Census Area,AK,Stebbins ANVSA,ESKIMO
7520,00,000,000,3,,,,,,,,,,,,,Stevens Village ANVSA,,,AIAN
7520,00,000,000,4,040,,,,,,,,,,*,,Stevens Village ANVSA,,,ESKIMO
7520,02,290,000,3,,,,,,,,,,,,,Yukon-Koyukuk Census Area,AK,Stevens Village ANVSA,AIAN
7520,02,290,000,4,040,,,,,,,,,,P,,Yukon-Koyukuk Census Area,AK,Stevens Village ANVSA,ESKIMO
7535,00,000,000,3,,130,95,95,55,15,4,4,1579,2667,,,Tanacross ANVSA,,,AIAN
7535,00,000,000,4,038,,,,,,,,,,*,,Tanacross ANVSA,,,ALASKAN ATHABASCAN
7535,02,240,000,3,,130,95,95,55,15,4,4,1579,2667,,,Southeast Fairbanks Census Area,AK,Tanacross ANVSA,AIAN
7535,02,240,000,4,038,,,,,,,,,,P,,Southeast Fairbanks Census Area,AK,Tanacross ANVSA,ALASKAN ATHABASCAN
7570,00,000,000,3,,235,135,135,65,10,4,10,741,4000,,,Teller ANVSA,,,AIAN
7570,00,000,000,4,040,195,125,125,65,10,4,10,741,4000,*,,Teller ANVSA,,,ESKIMO
7570,02,180,000,3,,235,135,135,65,10,4,10,741,4000,,,Nome Census Area,AK,Teller ANVSA,AIAN
7570,02,180,000,4,040,195,125,125,65,10,4,10,741,4000,P,,Nome Census Area,AK,Teller ANVSA,ESKIMO
7605,00,000,000,3,,765,410,410,380,135,60,70,3293,4444,,,Togiak ANVSA,,,AIAN
7605,00,000,000,4,040,575,325,325,310,100,45,50,2439,4500,*,,Togiak ANVSA,,,ESKIMO
7605,02,070,000,3,,765,410,410,380,135,60,70,3293,4444,,,Dillingham Census Area,AK,Togiak ANVSA,AIAN
7605,02,070,000,4,040,575,325,325,310,100,45,50,2439,4500,P,,Dillingham Census Area,AK,Togiak ANVSA,ESKIMO
7625,00,000,000,3,,495,275,275,265,180,30,30,6545,1667,,,Toksook Bay ANVSA,,,AIAN
7625,00,000,000,4,040,490,275,275,265,180,30,30,6545,1667,*,,Toksook Bay ANVSA,,,ESKIMO
7625,02,050,000,3,,495,275,275,265,180,30,30,6545,1667,,,Bethel Census Area,AK,Toksook Bay ANVSA,AIAN
7625,02,050,000,4,040,490,275,275,265,180,30,30,6545,1667,P,,Bethel Census Area,AK,Toksook Bay ANVSA,ESKIMO
7630,00,000,000,3,,410,275,275,255,75,20,25,2727,2667,,,Tuluksak ANVSA,,,AIAN
7630,00,000,000,4,040,405,275,275,255,70,20,25,2545,2857,*,,Tuluksak ANVSA,,,ESKIMO
7630,02,050,000,3,,410,275,275,255,75,20,25,2727,2667,,,Bethel Census Area,AK,Tuluksak ANVSA,AIAN
7630,02,050,000,4,040,405,275,275,255,70,20,25,2545,2857,P,,Bethel Census Area,AK,Tuluksak ANVSA,ESKIMO
7640,00,000,000,3,,310,160,160,160,85,30,30,5313,3529,,,Tuntutuliak ANVSA,,,AIAN
7640,00,000,000,4,040,305,155,155,155,80,25,25,5000,3125,*,,Tuntutuliak ANVSA,,,ESKIMO
7640,02,050,000,3,,310,160,160,160,85,30,30,5313,3529,,,Bethel Census Area,AK,Tuntutuliak ANVSA,AIAN
7640,02,050,000,4,040,305,155,155,155,80,25,25,5000,3125,P,,Bethel Census Area,AK,Tuntutuliak ANVSA,ESKIMO
7645,00,000,000,3,,280,165,165,140,110,15,20,6667,1364,,,Tununak ANVSA,,,AIAN
7645,00,000,000,4,040,255,150,150,130,100,15,20,6061,1500,*,,Tununak ANVSA,,,ESKIMO
7645,02,050,000,3,,280,165,165,140,110,15,20,6667,1364,,,Bethel Census Area,AK,Tununak ANVSA,AIAN
7645,02,050,000,4,040,255,150,150,130,100,15,20,6061,1500,P,,Bethel Census Area,AK,Tununak ANVSA,ESKIMO
7650,00,000,000,3,,,,,,,,,,,,,Twin Hills ANVSA,,,AIAN
7650,00,000,000,4,040,,,,,,,,,,*,,Twin Hills ANVSA,,,ESKIMO
7650,02,070,000,3,,,,,,,,,,,,,Dillingham Census Area,AK,Twin Hills ANVSA,AIAN
7650,02,070,000,4,040,,,,,,,,,,P,,Dillingham Census Area,AK,Twin Hills ANVSA,ESKIMO
7690,00,000,000,3,,675,400,400,130,35,4,10,875,1143,,,Unalakleet ANVSA,,,AIAN
7690,00,000,000,4,040,660,395,395,130,30,4,10,750,1333,*,,Unalakleet ANVSA,,,ESKIMO
7690,02,180,000,3,,675,400,400,130,35,4,10,875,1143,,,Nome Census Area,AK,Unalakleet ANVSA,AIAN
7690,02,180,000,4,040,660,395,395,130,30,4,10,750,1333,P,,Nome Census Area,AK,Unalakleet ANVSA,ESKIMO
7735,00,000,000,3,,520,320,320,255,50,4,4,1563,800,,,Wainwright ANVSA,,,AIAN
7735,00,000,000,4,040,500,305,305,245,50,4,4,1563,800,*,,Wainwright ANVSA,,,ESKIMO
7735,02,185,000,3,,520,320,320,255,50,4,4,1563,800,,,North Slope Borough,AK,Wainwright ANVSA,AIAN
7735,02,185,000,4,040,500,305,305,245,50,4,4,1563,800,P,,North Slope Borough,AK,Wainwright ANVSA,ESKIMO
8800,00,000,000,3,,,,,,,,,,,,,Tetlin TDSA,,,AIAN
8800,00,000,000,4,038,,,,,,,,,,*,,Tetlin TDSA,,,ALASKAN ATHABASCAN
8800,00,000,000,4,042,,,,,,,,,,*,,Tetlin TDSA,,,OTHER ALASKA NATIVE GROUP
8800,02,240,000,3,,,,,,,,,,,,,Southeast Fairbanks Census Area,AK,Tetlin TDSA,AIAN
8800,02,240,000,4,038,,,,,,,,,,P,,Southeast Fairbanks Census Area,AK,Tetlin TDSA,ALASKAN ATHABASCAN
8800,02,240,000,4,042,,,,,,,,,,P,,Southeast Fairbanks Census Area,AK,Tetlin TDSA,OTHER ALASKA NATIVE GROUP
