FILEID,STUSAB,SUMLEV,GEOCOMP,CHARITER,CIFSN,LOGRECNO,REGION,DIVISION,STATE,COUNTY,COUNTYCC,COUNTYSC,COUSUB,COUSUBCC,COUSUBSC,PLACE,PLACECC,PLACESC,TRACT,BLKGRP,BLOCK,IUC,CONCIT,CONCITCC,CONCITSC,AIANHH,AIANHHFP,AIANHHCC,AIHHTLI,AITSCE,AITS,AITSCC,TTRACT,TBLKGRP,ANRC,ANRCCC,CBSA,CBSASC,METDIV,CSA,NECTA,NECTASC,NECTADIV,CNECTA,CBSAPCI,NECTAPCI,UA,UASC,UATYPE,UR,CD,SLDU,SLDL,VTD,VTDI,RESERVE2,ZCTA5,SUBMCD,SUBMCDCC,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,RESERVE3,UGA,STATENS,COUNTYNS,COUSUBNS,PLACENS,CONCITNS,AIANHHNS,AITSNS,ANRCNS,SUBMCDNS,CD113,CD114,CD115,SLDU2,SLDU3,SLDU4,SLDL2,SLDL3,SLDL4,AIANHHSC,CSASC,CNECTASC,MEMI,NMEMI,PUMA,RESERVED
PLST,IL,511,0,0,,0000616,2,3,17,031,H1,,,,,,,,750300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,661761,0,Census Tract 7503,S,,2530,993,41.6951781,-87.6848909,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000617,2,3,17,031,H1,,,,,,,,750400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,995558,0,Census Tract 7504,S,,3009,1217,41.6847284,-87.6840061,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000618,2,3,17,031,H1,,,,,,,,750500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,995553,0,Census Tract 7505 (part),S,,2578,1062,41.6846176,-87.6768905,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000619,2,3,17,031,H1,,,,,,,,814200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,800816,0,Census Tract 8142 (part),S,,0,0,41.826419,-87.7423661,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000620,2,3,17,031,H1,,,,,,,,814300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,315265,0,Census Tract 8143 (part),S,,777,303,41.8300546,-87.7596498,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000621,2,3,17,031,H1,,,,,,,,814400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1412566,0,Census Tract 8144 (part),S,,7654,2389,41.8263356,-87.7641463,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000622,2,3,17,031,H1,,,,,,,,814500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,859865,0,Census Tract 8145 (part),S,,4836,1458,41.8277855,-87.7739914,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000623,2,3,17,031,H1,,,,,,,,814600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,619002,0,Census Tract 8146 (part),S,,4461,1444,41.8607329,-87.785361,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000624,2,3,17,031,H1,,,,,,,,814700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,647242,0,Census Tract 8147 (part),S,,4210,1386,41.8605351,-87.7978522,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000625,2,3,17,031,H1,,,,,,,,814800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1430916,0,Census Tract 8148,S,,6466,2315,41.8502629,-87.7978195,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000626,2,3,17,031,H1,,,,,,,,814900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,618876,0,Census Tract 8149,S,,6181,2719,41.8532667,-87.7900476,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000627,2,3,17,031,H1,,,,,,,,815000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,537626,0,Census Tract 8150,S,,4131,1426,41.8553005,-87.7833711,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000628,2,3,17,031,H1,,,,,,,,815100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,666734,0,Census Tract 8151,S,,4435,1387,41.8479345,-87.7856125,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000629,2,3,17,031,H1,,,,,,,,815200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1449944,0,Census Tract 8152,S,,6967,2407,41.8385346,-87.7834914,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000630,2,3,17,031,H1,,,,,,,,815300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,780746,0,Census Tract 8153,S,,3617,1376,41.8390919,-87.7952641,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000631,2,3,17,031,H1,,,,,,,,815400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1413267,0,Census Tract 8154,S,,5502,2485,41.8306501,-87.7957793,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000632,2,3,17,031,H1,,,,,,,,815500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1525999,0,Census Tract 8155,S,,7989,2742,41.8259813,-87.7880112,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000633,2,3,17,031,H1,,,,,,,,815600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2193996,0,Census Tract 8156 (part),S,,3036,1387,41.8454577,-87.8187682,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000634,2,3,17,031,H1,,,,,,,,815701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1882605,0,Census Tract 8157.01,S,,3927,1569,41.8365963,-87.8104721,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000635,2,3,17,031,H1,,,,,,,,815702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3330093,26075,Census Tract 8157.02,S,,5128,2195,41.8275634,-87.819535,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000636,2,3,17,031,H1,,,,,,,,815800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1448337,17368,Census Tract 8158 (part),S,,1566,639,41.8270467,-87.8353689,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000637,2,3,17,031,H1,,,,,,,,816100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,4041332,0,Census Tract 8161 (part),S,,5984,2864,41.8644384,-87.812445,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000638,2,3,17,031,H1,,,,,,,,818401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2901575,0,Census Tract 8184.01 (part),S,,1624,661,41.8572983,-87.9015067,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000639,2,3,17,031,H1,,,,,,,,818402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,400995,0,Census Tract 8184.02 (part),S,,1322,755,41.8512935,-87.8985686,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000640,2,3,17,031,H1,,,,,,,,818500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,5594096,0,Census Tract 8185,S,,5682,2664,41.8415092,-87.8928293,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000641,2,3,17,031,H1,,,,,,,,818600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2225671,0,Census Tract 8186 (part),S,,4715,2167,41.8391131,-87.863512,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000642,2,3,17,031,H1,,,,,,,,818700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1214583,0,Census Tract 8187 (part),S,,3521,1462,41.8306568,-87.8464401,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000643,2,3,17,031,H1,,,,,,,,818800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1821563,0,Census Tract 8188,S,,5556,2265,41.8268147,-87.8542345,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000644,2,3,17,031,H1,,,,,,,,818900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1484907,0,Census Tract 8189,S,,4299,2051,41.8280958,-87.8661731,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000645,2,3,17,031,H1,,,,,,,,819000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,6267360,263,Census Tract 8190 (part),S,,5117,1810,41.8236473,-87.8875116,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000646,2,3,17,031,H1,,,,,,,,819100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2575537,96386,Census Tract 8191,S,,4552,1969,41.8159814,-87.8172989,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000647,2,3,17,031,H1,,,,,,,,819200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2476230,0,Census Tract 8192,S,,6107,2365,41.8118504,-87.8292185,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000648,2,3,17,031,H1,,,,,,,,819300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1029222,0,Census Tract 8193,S,,2693,1123,41.8179224,-87.8498608,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000649,2,3,17,031,H1,,,,,,,,819400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1650524,0,Census Tract 8194,S,,5538,2251,41.8099756,-87.8516974,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000650,2,3,17,031,H1,,,,,,,,819500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1466462,0,Census Tract 8195,S,,3212,1615,41.8155058,-87.8676162,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000651,2,3,17,031,H1,,,,,,,,819600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1474317,0,Census Tract 8196,S,,4010,1386,41.8060641,-87.8686222,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000652,2,3,17,031,H1,,,,,,,,819700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2424343,0,Census Tract 8197,S,,5917,1979,41.8095928,-87.8800616,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000653,2,3,17,031,H1,,,,,,,,819801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2186477,0,Census Tract 8198.01,S,,5278,1788,41.8126312,-87.8981757,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000654,2,3,17,031,H1,,,,,,,,819802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1736381,0,Census Tract 8198.02,S,,2678,964,41.7954662,-87.8944185,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000655,2,3,17,031,H1,,,,,,,,819900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2090659,0,Census Tract 8199,S,,3398,1194,41.8060617,-87.9073544,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000656,2,3,17,031,H1,,,,,,,,820101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,4212075,0,Census Tract 8201.01 (part),S,,5485,2526,41.7791289,-87.8985701,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000657,2,3,17,031,H1,,,,,,,,820103,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3054176,0,Census Tract 8201.03,S,,4016,1625,41.7943119,-87.8704598,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000658,2,3,17,031,H1,,,,,,,,820104,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3277655,0,Census Tract 8201.04,S,,4165,1843,41.7815132,-87.8775579,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000659,2,3,17,031,H1,,,,,,,,820201,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,13226724,4631,Census Tract 8202.01,S,,7827,3431,41.7487249,-87.8952481,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000660,2,3,17,031,H1,,,,,,,,820202,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,21864788,878980,Census Tract 8202.02,S,,3536,1536,41.774243,-87.8458399,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000661,2,3,17,031,H1,,,,,,,,820300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1383818,52579,Census Tract 8203,S,,5353,1840,41.7903794,-87.8066147,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000662,2,3,17,031,H1,,,,,,,,820400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2526282,65424,Census Tract 8204,S,,5701,1843,41.7803241,-87.808623,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000663,2,3,17,031,H1,,,,,,,,820501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,6654817,167538,Census Tract 8205.01,S,,6115,2160,41.7554759,-87.818244,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000664,2,3,17,031,H1,,,,,,,,820502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3645897,0,Census Tract 8205.02,S,,5150,1824,41.7525545,-87.804144,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000665,2,3,17,031,H1,,,,,,,,820603,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2678299,124599,Census Tract 8206.03,S,,5254,2045,41.7512191,-87.8472001,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000666,2,3,17,031,H1,,,,,,,,820604,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2949101,0,Census Tract 8206.04,S,,3839,1537,41.7448277,-87.8257112,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000667,2,3,17,031,H1,,,,,,,,820605,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1584848,19247,Census Tract 8206.05,S,,4604,2072,41.7384267,-87.8309652,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000668,2,3,17,031,H1,,,,,,,,820606,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3479095,0,Census Tract 8206.06,S,,3650,1650,41.7374928,-87.859553,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000669,2,3,17,031,H1,,,,,,,,820700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,4983579,94151,Census Tract 8207,S,,6786,3000,41.8180547,-87.7881055,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000670,2,3,17,031,H1,,,,,,,,820800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,5664195,381601,Census Tract 8208,S,,3626,1173,41.8035539,-87.7684739,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000671,2,3,17,031,H1,,,,,,,,820901,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,11556269,0,Census Tract 8209.01,S,,5686,2075,41.7543266,-87.7805137,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000672,2,3,17,031,H1,,,,,,,,820902,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2267221,0,Census Tract 8209.02,S,,5017,1616,41.7521448,-87.7542974,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000673,2,3,17,031,H1,,,,,,,,821001,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1973797,0,Census Tract 8210.01,S,,5233,1746,41.7418334,-87.7927622,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000674,2,3,17,031,H1,,,,,,,,821002,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2216277,0,Census Tract 8210.02,S,,5593,1889,41.7435383,-87.7741904,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000675,2,3,17,031,H1,,,,,,,,821101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1720124,0,Census Tract 8211.01,S,,4784,1509,41.7382772,-87.7616313,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000676,2,3,17,031,H1,,,,,,,,821102,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1968488,0,Census Tract 8211.02,S,,4047,1358,41.7422776,-87.7492002,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000677,2,3,17,031,H1,,,,,,,,822000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1240336,0,Census Tract 8220,S,,4349,1935,41.730295,-87.7324096,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000678,2,3,17,031,H1,,,,,,,,822101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1861190,0,Census Tract 8221.01,S,,4480,1727,41.7227229,-87.7460704,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000679,2,3,17,031,H1,,,,,,,,822102,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2243693,0,Census Tract 8221.02,S,,4414,2159,41.7220718,-87.732367,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000680,2,3,17,031,H1,,,,,,,,822200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1396249,0,Census Tract 8222,S,,3703,1364,41.7261698,-87.7571721,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000681,2,3,17,031,H1,,,,,,,,822301,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1449751,0,Census Tract 8223.01,S,,3836,1343,41.7300491,-87.7689518,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000682,2,3,17,031,H1,,,,,,,,822302,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1601858,0,Census Tract 8223.02,S,,4484,1663,41.7162317,-87.7743044,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000683,2,3,17,031,H1,,,,,,,,822400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2375946,0,Census Tract 8224,S,,6226,2334,41.7212143,-87.790839,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000684,2,3,17,031,H1,,,,,,,,822500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1819233,0,Census Tract 8225,S,,4455,1670,41.717916,-87.7572855,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000685,2,3,17,031,H1,,,,,,,,822601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1792132,0,Census Tract 8226.01,S,,4470,1771,41.7085522,-87.7542385,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000686,2,3,17,031,H1,,,,,,,,822602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2477607,59,Census Tract 8226.02,S,,7061,3071,41.7008434,-87.7537521,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000687,2,3,17,031,H1,,,,,,,,822701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1078063,0,Census Tract 8227.01,S,,4181,2187,41.7139132,-87.7302567,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000688,2,3,17,031,H1,,,,,,,,822702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1298804,0,Census Tract 8227.02,S,,3745,1707,41.7066383,-87.7300111,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000689,2,3,17,031,H1,,,,,,,,822801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1150828,0,Census Tract 8228.01,S,,3345,1634,41.6955074,-87.7393,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000690,2,3,17,031,H1,,,,,,,,822802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1305003,0,Census Tract 8228.02,S,,3616,1400,41.6975465,-87.7272488,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000691,2,3,17,031,H1,,,,,,,,822900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,813247,0,Census Tract 8229,S,,2042,725,41.7273115,-87.7955717,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000692,2,3,17,031,H1,,,,,,,,823001,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,3642975,0,Census Tract 8230.01,S,,6450,2777,41.7071008,-87.7855372,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000693,2,3,17,031,H1,,,,,,,,823002,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2007869,0,Census Tract 8230.02,S,,6077,2395,41.6968642,-87.7698852,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000694,2,3,17,031,H1,,,,,,,,823101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,1409550,0,Census Tract 8231.01 (part),S,,3924,1646,41.6914573,-87.7941598,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000695,2,3,17,031,H1,,,,,,,,823102,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,03,,,,,,,,,,,,2656418,0,Census Tract 8231.02 (part),S,,2928,1158,41.6888054,-87.7818281,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
